Name,Rating,Address,Price,ID,Reviews
Filiberto's Mexican Food,3.0,3742 Midway Dr,,P8MhESjosIyvktgxMs3V8g,"[{'Text': 'We went here on a impulse and decided to try it. I ordered a carnitas burrito and my mom ordered a bean and cheese\n burrito. My carnitas meat was amazing...', 'Rating': 3}, {'Text': 'If I could give 0 stars I would. \nThey asked me to repeat my order three times and I did and of course when I get home, it was completely wrong. With all...', 'Rating': 1}, {'Text': 'Fast service, good food (cheese quesadilla, beef burrito).  Came after fishing. \n\nBeef burrito has fresh veggies! Yummy', 'Rating': 4}]"
 Burrito Leo’s Mexican Food,4.0,3170 Main St,,JLOxAt78j48z6IXyIF5wwg,"[{'Text': 'Ate here my whole week in San Diego. Food is very good and fresh. The owner Leo and staff are very kind. I miss this kind of place in Ventura.', 'Rating': 5}, {'Text': 'This place may not be much to look at, but they offer some delicious Mexican Home Cooking.\n\nFor breakfast, I had heaping pile of Longaniza Chorizo Scramble...', 'Rating': 5}, {'Text': ""I have been in San Diego for a week and wanted a California burrito before I left town. BL's didn't have many reviews, but they were all good, and it was..."", 'Rating': 4}]"
Los DOS Pedros,4.5,723 Turquoise St,$,AaHEmS1T1wx03LoGo5BcDQ,"[{'Text': ""Little tiny place in La Jolla. First time here and I'm a fan. Knowing Mexican food it's hard to find a good place to my standards at least :) \n\nI tried the..."", 'Rating': 5}, {'Text': 'Still the best place in San Diego to get the best Mexican food! **CASH ONLY**\n\nThe same guys are always there, working hard, and making the best tacos and...', 'Rating': 5}, {'Text': 'Loved it.  Solid value. Lots of filling in tacos and burrito which I appreciated. Would prefer my to go guacamole and ships came separated rather than...', 'Rating': 5}]"
Costa Azul Bayside,3.0,1201 - 1st St,$$,Ux9kPTxnFGVlQXc7Y9iUjw,"[{'Text': 'This review covers the Happy Hour at Costa Azul Bayside.\n\nIt just might be the best in Coronado.  There is a dedicated Happy Hour Menu offering 8 or 9 food...', 'Rating': 5}, {'Text': ""Ooooof. Came here for dinner on a slow night with friends. I can't believe how bad the service was. \nCompletely empty restaurant but took 15+ minutes to get..."", 'Rating': 2}, {'Text': 'Well, the ONLY upside of this place is the customer service. The server was super nice. BUT the food is horrendous. The taste literally made me vomit (not...', 'Rating': 1}]"
Mr Birria,4.5,8926 Carlton Hills Blvd,,runGViQ9mHIh5iSfcx-Eig,"[{'Text': ""The birria tacos and consome, it's what they specialize in so you know it's good.  And it is very good.   \n\nStaff was great too, very helpful and patient...."", 'Rating': 5}, {'Text': 'Food was good\nPricey\nRecommend to eat it at home\nLarge is enough for two people\nWould be easier to eat out of a bowl instead of a tall wide mouthed...', 'Rating': 4}, {'Text': ""So, I have mixed reactions to my experience here.  I purposefully didn't take any pictures because I didn't think it would do justice to the review.\n\nI'll..."", 'Rating': 2}]"
El Toro,3.0,6358 Del Cerro Blvd,$$,MQA5OUF0elh6yqdVrl66PA,"[{'Text': 'The Birria Pizza and Michelladas are the bomb! I would recommend this taco shop to any one.', 'Rating': 5}, {'Text': ""This place gets a little better EVERYTIME. Used to hate it but now it's better. They often forget stuff which sucks because it's expensive and you're..."", 'Rating': 4}, {'Text': 'Solid food. Ordered 2 birria tacos + consume and they were juicy and tender. The tacos are definitely TJ taco size so you may want to order 3 just in case....', 'Rating': 3}]"
Miguel's Cocina,4.0,5980 Avenida Encinas,$$,TxoO0jiUh_VMAU3I10EreQ,"[{'Text': 'Fire!!such a great spot for happy hour! \nWould definitely recommend for those looking for a quick bite.', 'Rating': 5}, {'Text': ""This place is very busy Friday nights, but the environment is alive and cheery. It's well staffed, the buss men and women are also your servers. They keep..."", 'Rating': 4}, {'Text': 'Appetizer people, entree people, and dessert people. The world is filled with all 3 of them. If you happen to be of the app persuasion then you should think...', 'Rating': 4}]"
Acapela Modern Mex,4.5,5575 Baltimore Dr,,Re5OyMyGZFtZ6Wm4ecefhA,"[{'Text': ""Ermahgawd. \n\nThe Diablo shrimp tacos are amazing. I've tried sever bowls, surf and turf chips and tacos but this is my go to. The employees are usually..."", 'Rating': 5}, {'Text': 'I came here 4 months ago and tried their fish, shrimp diabla, and adobada tacos. The shrimp diabla was huge and so loaded! It was spicy and full of flavor....', 'Rating': 4}, {'Text': ""Walked in after ordering online a Cali burrito \n\nSaw the fresh orange juice and got a large. The BEST  Aqua Fresca /orange juice ever I'd honestly go just..."", 'Rating': 5}]"
Gnarly Nachos,4.0,,$,-rQTMDvPiSOez0KXV2_6GA,"[{'Text': ""Short but simple review since my order was literally just basic nachos and cheese. I've seen them posted on Saturdays when a bunch of food trucks gather to..."", 'Rating': 4}, {'Text': ""Holy hell this food was bad. We picked up some tacos and they were quite honestly the worst tacos we've ever purchased. They charge $11 for 3 tacos and..."", 'Rating': 1}, {'Text': 'Had to try this food truck out at Lane field foodmarket are sure glad I did! Loaded nachos with tots and chips was amazing. So cheesy yet tots and chips...', 'Rating': 4}]"
Taquizas José,4.5,123 Highland Ave,$$,SqJCT7KJG0Bk_UfFJ9UCbQ,"[{'Text': 'These guys were a huge asset to our 50 person Super Bowl Party. The food, fresh and authentic, and so delicious!!! great presentation, personable &...', 'Rating': 5}, {'Text': 'First and foremost, the were very professional, polite, and friendly.  Food was of the hook grilled veggies were devoured and the pork was great.  We will...', 'Rating': 5}, {'Text': ""Used them multiple times and every time it's been amazing. Had events at my house and at the school and every time setup is a breeze and the food is always..."", 'Rating': 5}]"
Tacos and Gorditas,4.5,2445 Otay Center Dr,$,-ztxa5dsVmIYp49d2dsg2A,"[{'Text': 'Staff were great and on time to do set up and serving. Food waas great as always! They gave us pans for the left over food and was very accomodating.', 'Rating': 5}, {'Text': 'Hired them for our San Diego wedding and people are still talking about it a week later. ""The best wedding food I\'ve ever had. I got their card.""- and he...', 'Rating': 5}, {'Text': 'For price (per person), it is not too bad.\n\nWe have hired them on several occasions. On our recent event, they only had 1 person to serve 50 people. It...', 'Rating': 4}]"
The Smoking Goat,4.0,3408 30th St,$$$,YLV7ZZoyOAXW3eqidGXBZA,"[{'Text': ""Came here for a birthday dinner in Feb and it was beyond our expectations! \n\nWalking in, you'll notice the ambiance is warm and classy. Our server, Derren,..."", 'Rating': 5}, {'Text': 'Waited 30 minutes on a reservation.\nHost & hostess tried to play nice about it.\nServer was nice, food was just okay.\nThey did comp us just enough for the...', 'Rating': 3}, {'Text': ""I dined at The Smoking Goat in San Diego and was wowed by the experience. The restaurant's décor is a unique mix of rustic and industrial, creating a cool..."", 'Rating': 5}]"
Polite Provisions,4.5,4696 30th St,$$,UWrMyPVyR9tUytJ8ejTE0w,"[{'Text': 'My friend took me here for the first time, from outside it looks cool. The whole RX prescription Tonics sign lol. \n\nOnce I stepped inside, it was packed!...', 'Rating': 5}, {'Text': 'I always love coming here for cocktails! The design of the building and interior is so cool. This place is always packed and for good reason, their drinks...', 'Rating': 5}, {'Text': ""The wait time is absurd and they refuse to implement a texting system to let you know when they're ready to seat you. This results in the sidewalk being..."", 'Rating': 1}]"
Los Pinos Taco Shop,4.0,5646 Lake Murray Blvd,$,lDd7pkJDDvhX4_YwWUL37A,"[{'Text': 'The rolled tacos and carne asada burrito was outstanding. The rice and beans are tasty. The toasted Serrano peppers are a nice touch. \nGreen sauce...', 'Rating': 5}, {'Text': 'I love this place. Not close to where I live I pass several Mexican food places on my way but keep going for my Los Pinos ""fix""\nI have tried 5 different...', 'Rating': 5}, {'Text': 'The chile wet burrito omg!! The food is sooooo good! I also bought the potato tacos I just wish the potatoes were crispy and seasoned other than that it...', 'Rating': 4}]"
C Level Lounge,4.5,880 Harbor Island Dr,$$,Sa_qcnc7ZgzSOylf3plTRA,"[{'Text': 'Dom E !  He was a very nice guy with the customer, the way he served, the way he always smiles with customers make me feel so good to be here, thank you so...', 'Rating': 5}, {'Text': 'Mindi is great, food and view are amazing. Poke bowl & tacos hit the spot for sure recommend the ahi crab and avocado stack app!', 'Rating': 5}, {'Text': 'C Level never disappoints. Make a reservation and sit on the patio for an amazing view of San Diego!\n\nEnjoyed the mussels and the French onion soup. The...', 'Rating': 5}]"
Rosarito's Mexican Food 7 - Lemon Grove,3.5,2805 Lemon Grove Ave,$,ICUfKazfsAuzn3qxcAtceQ,"[{'Text': 'Muy buena comida, el servicio es muy bueno. Siempre te dan tu comida rapida y calientita, les recomiendo Rosaritos cuando estén en lemon grove', 'Rating': 5}, {'Text': 'Order thru ubereats did not throw in any sauce in the bag! I KNEW its gonna taste bad and it was. \nPollo asada burrito was very salty and awkward with green...', 'Rating': 1}, {'Text': 'Favorite Taco Shop in Lemon Grove!!! their Carne Asada Fries and Tijuana style street tacos are delicious!!!! they are fast, and service is always friendly...', 'Rating': 5}]"
Casa Ocho,5.0,7335 Girard Ave,,Ar3UbNBWWzf2essfUks9sA,"[{'Text': 'Casa Ocho has their own spot in the back patio of Flor and Seed in Old Town San Diego! Perfect place to get your mexagrub on with your morning coffee from...', 'Rating': 5}, {'Text': ""I didn't realize that Casa Ocho only serves vegetarian food when I arrived. They are located in the back patio of Flora and Seed and there is just one table..."", 'Rating': 4}, {'Text': 'Now located on the back patio of @florandseed in #oldtownsandiego , Casa Ocho is serving up street-style #mexagrub Thurs-Mon from 7am till sold out....', 'Rating': 5}]"
La Cocina,4.0,681 Main St,$,84FRvYGAhL8Qx9Mu6dfuXQ,"[{'Text': 'Food was great\nService was great\nAmbiance was perfect!\nI will be going back and bragging to my friends about it!!!', 'Rating': 5}, {'Text': 'Great little family run authentic Mexican food. We stopped in for lunch and were greeted at the counter by a wonderful young lady who took our order. The...', 'Rating': 5}, {'Text': 'The best Mexican food in Ramona, definitely.\nThe tacos are delicious & the enchiladas are excellent too.', 'Rating': 5}]"
Los Tapatios,4.0,2335 Reo Dr,$,XmD2EdBmZV6NWSZ8T9UqmA,"[{'Text': ""this place is close to my work. \nIt's one of the two taco shops that I go to.\nthis one is closer ....\nservice is solid\nfood is good\nthey aren't stingy with..."", 'Rating': 4}, {'Text': 'Our favorite local Mexican restaurant, always friendly employees. In my experience orders are correct and fast.', 'Rating': 5}, {'Text': 'Friendly staff, quick orders, variety of food. I was a little bit disappointed and how the quesadilla looked but it did taste delicious.', 'Rating': 5}]"
Patio Poblano,5.0,7287 El Cajon Blvd,,WJegfyRL3tjI-Th8HO-14Q,"[{'Text': ""This is the kind of food that have quality fresh ingredients that are made to order. It's a mom and pop shop that served food in the front in the weekends..."", 'Rating': 5}, {'Text': 'OMG! This little hole in the wall has the best real home made mexican food around period and that is coming from this mexican! Super great prices for the...', 'Rating': 5}, {'Text': 'Absolutely delicious asada tacos and yummy, moist tamales. This is our 2nd time here and it did not disappoint. They have a cart out in front of the old...', 'Rating': 5}]"
Casa de Maria,3.5,2611 San Diego Ave,$$,JIv1luoqfu9UFpYlmVAucg,"[{'Text': 'Olivia M. should be cloned immediately!  Handled six (!) tables on her own upon opening and made it look fun!\nThe weather was awesome and we sat outside...', 'Rating': 5}, {'Text': 'The ambiance was good, with music from the square in the background.\nStaff were nice.\nFood was below average. we ordered veggie tacos that did not have any...', 'Rating': 3}, {'Text': ""We are absolutely in love with old Town San Diego! It's one of my favorite spots to visit. The old town vibes, restaurants, shops, culture. There are always..."", 'Rating': 5}]"
El Carrito,4.0,2154 Logan Ave,$,_aFWMQjwaLHGK1YZDWKJMw,"[{'Text': 'One written prior that I love going to Bario Logan. My favorite burger spot ( Hayes ) is on the same street. \n\nEl Carrito is a local family-type restaurant...', 'Rating': 5}, {'Text': 'Nice little place tucked away. \n\nCafe de olla please. Yummy. \n\nChilaquiles was on pretty good, served with house potatoes and beans. You can choose to add...', 'Rating': 4}, {'Text': ""Hard to find parking, but you are in the barrio, so try to park in the center of the road. Cute place. The restaurant is an old rail car from the 1920's...."", 'Rating': 5}]"
Adalberto’s Mexican Food,3.0,2498 Market St,$,ZOV7pjuvn39stOuXyrSp3A,"[{'Text': 'good food 10/10, and customer service love it, everyone was so friendly and the food was brought out fast as well would recommend this place', 'Rating': 5}, {'Text': 'I dont understand the bad comments.  Place is solid food is well made and with care.  Yes prices have gone up but so has everything else.   That my friend...', 'Rating': 4}, {'Text': ""rolled tacos, just order around 3:30am not sure if it was just late morning or the chef wasn't preparing everything properly.. taco shells were too hard to..."", 'Rating': 2}]"
